['n', 't', 'd']
[7729, 0.07729000000000273, 2.170702576263998]
[7730, 0.07730000000000273, 2.170694994114998]
[7731, 0.07731000000000272, 2.170687410984998]
[7732, 0.07732000000000272, 2.170679826873998]
[7733, 0.07733000000000272, 2.170672241781998]
[7734, 0.07734000000000271, 2.170664655708998]
[7735, 0.07735000000000271, 2.170657068654998]
[7736, 0.0773600000000027, 2.170649480619998]
[7737, 0.0773700000000027, 2.170641891603998]
[7738, 0.0773800000000027, 2.170634301606998]
[7739, 0.07739000000000269, 2.1706267106289983]
[7740, 0.07740000000000269, 2.170619118669998]
[7741, 0.07741000000000268, 2.1706115257299983]
[7742, 0.07742000000000268, 2.1706039318089982]
[7743, 0.07743000000000268, 2.170596336906998]
[7744, 0.07744000000000267, 2.170588741023998]
[7745, 0.07745000000000267, 2.170581144159998]
[7746, 0.07746000000000267, 2.170573546314998]
[7747, 0.07747000000000266, 2.1705659474889982]
[7748, 0.07748000000000266, 2.170558347681998]
[7749, 0.07749000000000265, 2.170550746893998]
[7750, 0.07750000000000265, 2.170543145124998]
[7751, 0.07751000000000265, 2.1705355423749984]
[7752, 0.07752000000000264, 2.1705279386439984]
[7753, 0.07753000000000264, 2.1705203339319983]
[7754, 0.07754000000000263, 2.1705127282389984]
[7755, 0.07755000000000263, 2.1705051215649984]
[7756, 0.07756000000000263, 2.1704975139099982]
[7757, 0.07757000000000262, 2.1704899052739983]
[7758, 0.07758000000000262, 2.1704822956569982]
[7759, 0.07759000000000262, 2.1704746850589984]
[7760, 0.07760000000000261, 2.1704670734799985]
[7761, 0.07761000000000261, 2.1704594609199983]
[7762, 0.0776200000000026, 2.1704518473789984]
[7763, 0.0776300000000026, 2.1704442328569984]
[7764, 0.0776400000000026, 2.170436617353998]
[7765, 0.07765000000000259, 2.1704290008699982]
[7766, 0.07766000000000259, 2.170421383404998]
[7767, 0.07767000000000258, 2.1704137649589983]
[7768, 0.07768000000000258, 2.1704061455319983]
[7769, 0.07769000000000258, 2.170398525123998]
[7770, 0.07770000000000257, 2.170390903734998]
[7771, 0.07771000000000257, 2.170383281364998]
[7772, 0.07772000000000256, 2.1703756580139983]
[7773, 0.07773000000000256, 2.1703680336819984]
[7774, 0.07774000000000256, 2.1703604083689982]
[7775, 0.07775000000000255, 2.1703527820749984]
[7776, 0.07776000000000255, 2.1703451547999983]
[7777, 0.07777000000000255, 2.170337526543998]
[7778, 0.07778000000000254, 2.170329897306998]
[7779, 0.07779000000000254, 2.170322267088998]
[7780, 0.07780000000000253, 2.1703146358899983]
[7781, 0.07781000000000253, 2.1703070037099983]
[7782, 0.07782000000000253, 2.170299370548998]
[7783, 0.07783000000000252, 2.1702917364069982]
[7784, 0.07784000000000252, 2.170284101283998]
[7785, 0.07785000000000251, 2.1702764651799984]
[7786, 0.07786000000000251, 2.1702688280949984]
[7787, 0.0778700000000025, 2.1702611900289983]
[7788, 0.0778800000000025, 2.1702535509819985]
[7789, 0.0778900000000025, 2.1702459109539984]
[7790, 0.0779000000000025, 2.1702382699449982]
[7791, 0.07791000000000249, 2.1702306279549983]
[7792, 0.07792000000000249, 2.1702229849839982]
[7793, 0.07793000000000248, 2.1702153410319984]
[7794, 0.07794000000000248, 2.1702076960989984]
[7795, 0.07795000000000248, 2.1702000501849983]
[7796, 0.07796000000000247, 2.1701924032899984]
[7797, 0.07797000000000247, 2.1701847554139984]
[7798, 0.07798000000000246, 2.170177106556998]
[7799, 0.07799000000000246, 2.170169456718998]
[7800, 0.07800000000000246, 2.170161805899998]
[7801, 0.07801000000000245, 2.1701541540999982]
[7802, 0.07802000000000245, 2.1701465013189982]
[7803, 0.07803000000000244, 2.170138847556998]
[7804, 0.07804000000000244, 2.170131192813998]
[7805, 0.07805000000000244, 2.170123537089998]
[7806, 0.07806000000000243, 2.1701158803849983]
[7807, 0.07807000000000243, 2.1701082226989983]
[7808, 0.07808000000000243, 2.170100564031998]
[7809, 0.07809000000000242, 2.1700929043839983]
[7810, 0.07810000000000242, 2.1700852437549982]
[7811, 0.07811000000000241, 2.170077582144998]
[7812, 0.07812000000000241, 2.170069919553998]
[7813, 0.0781300000000024, 2.170062255981998]
[7814, 0.0781400000000024, 2.170054591428998]
[7815, 0.0781500000000024, 2.170046925894998]
[7816, 0.0781600000000024, 2.170039259379998]
[7817, 0.07817000000000239, 2.170031591883998]
[7818, 0.07818000000000239, 2.170023923406998]
[7819, 0.07819000000000238, 2.170016253948998]
[7820, 0.07820000000000238, 2.1700085835099983]
[7821, 0.07821000000000237, 2.170000912089998]
[7822, 0.07822000000000237, 2.1699932396889983]
[7823, 0.07823000000000237, 2.1699855663069982]
[7824, 0.07824000000000236, 2.169977891943998]
[7825, 0.07825000000000236, 2.169970216599998]
[7826, 0.07826000000000236, 2.169962540274998]
[7827, 0.07827000000000235, 2.169954862968998]
[7828, 0.07828000000000235, 2.169947184681998]
[7829, 0.07829000000000234, 2.169939505413998]
[7830, 0.07830000000000234, 2.169931825164998]
[7831, 0.07831000000000234, 2.169924143934998]
[7832, 0.07832000000000233, 2.1699164617239983]
[7833, 0.07833000000000233, 2.1699087785319984]
[7834, 0.07834000000000232, 2.1699010943589983]
[7835, 0.07835000000000232, 2.1698934092049984]
[7836, 0.07836000000000232, 2.1698857230699984]
[7837, 0.07837000000000231, 2.169878035953998]
[7838, 0.07838000000000231, 2.1698703478569983]
[7839, 0.0783900000000023, 2.169862658778998]
[7840, 0.0784000000000023, 2.1698549687199984]
[7841, 0.0784100000000023, 2.1698472776799984]
[7842, 0.0784200000000023, 2.1698395856589983]
[7843, 0.07843000000000229, 2.1698318926569984]
[7844, 0.07844000000000229, 2.1698241986739983]
[7845, 0.07845000000000228, 2.169816503709998]
[7846, 0.07846000000000228, 2.169808807764998]
[7847, 0.07847000000000227, 2.169801110838998]
[7848, 0.07848000000000227, 2.1697934129319982]
[7849, 0.07849000000000227, 2.1697857140439982]
[7850, 0.07850000000000226, 2.169778014174998]
[7851, 0.07851000000000226, 2.169770313324998]
[7852, 0.07852000000000225, 2.169762611493998]
[7853, 0.07853000000000225, 2.1697549086819983]
[7854, 0.07854000000000225, 2.1697472048889983]
[7855, 0.07855000000000224, 2.169739500114998]
[7856, 0.07856000000000224, 2.1697317943599983]
[7857, 0.07857000000000224, 2.1697240876239983]
[7858, 0.07858000000000223, 2.169716379906998]
[7859, 0.07859000000000223, 2.169708671208998]
[7860, 0.07860000000000222, 2.169700961529998]
[7861, 0.07861000000000222, 2.169693250869998]
[7862, 0.07862000000000222, 2.169685539228998]
[7863, 0.07863000000000221, 2.169677826606998]
[7864, 0.07864000000000221, 2.169670113003998]
[7865, 0.0786500000000022, 2.169662398419998]
[7866, 0.0786600000000022, 2.1696546828549983]
[7867, 0.0786700000000022, 2.1696469663089983]
[7868, 0.07868000000000219, 2.169639248781998]
[7869, 0.07869000000000219, 2.1696315302739984]
[7870, 0.07870000000000218, 2.1696238107849983]
[7871, 0.07871000000000218, 2.169616090314998]
[7872, 0.07872000000000218, 2.169608368863998]
[7873, 0.07873000000000217, 2.169600646431998]
[7874, 0.07874000000000217, 2.1695929230189983]
[7875, 0.07875000000000217, 2.1695851986249983]
[7876, 0.07876000000000216, 2.169577473249998]
[7877, 0.07877000000000216, 2.1695697468939983]
[7878, 0.07878000000000215, 2.1695620195569982]
[7879, 0.07879000000000215, 2.169554291238998]
[7880, 0.07880000000000215, 2.169546561939998]
[7881, 0.07881000000000214, 2.169538831659998]
[7882, 0.07882000000000214, 2.169531100398998]
[7883, 0.07883000000000213, 2.169523368156998]
[7884, 0.07884000000000213, 2.169515634933998]
[7885, 0.07885000000000213, 2.169507900729998]
[7886, 0.07886000000000212, 2.169500165544998]
[7887, 0.07887000000000212, 2.169492429378998]
[7888, 0.07888000000000212, 2.169484692231998]
[7889, 0.07889000000000211, 2.169476954103998]
[7890, 0.07890000000000211, 2.169469214994998]
[7891, 0.0789100000000021, 2.169461474904998]
[7892, 0.0789200000000021, 2.169453733833998]
[7893, 0.0789300000000021, 2.169445991781998]
[7894, 0.07894000000000209, 2.169438248748998]
[7895, 0.07895000000000209, 2.169430504734998]
[7896, 0.07896000000000208, 2.169422759739998]
[7897, 0.07897000000000208, 2.169415013763998]
[7898, 0.07898000000000208, 2.169407266806998]
[7899, 0.07899000000000207, 2.169399518868998]
[7900, 0.07900000000000207, 2.169391769949998]
[7901, 0.07901000000000206, 2.169384020049998]
[7902, 0.07902000000000206, 2.169376269168998]
[7903, 0.07903000000000206, 2.169368517306998]
[7904, 0.07904000000000205, 2.169360764463998]
[7905, 0.07905000000000205, 2.169353010639998]
[7906, 0.07906000000000205, 2.169345255834998]
[7907, 0.07907000000000204, 2.169337500048998]
[7908, 0.07908000000000204, 2.169329743281998]
[7909, 0.07909000000000203, 2.169321985533998]
[7910, 0.07910000000000203, 2.169314226804998]
[7911, 0.07911000000000203, 2.169306467094998]
[7912, 0.07912000000000202, 2.169298706403998]
[7913, 0.07913000000000202, 2.169290944731998]
[7914, 0.07914000000000201, 2.169283182078998]
[7915, 0.07915000000000201, 2.169275418444998]
[7916, 0.079160000000002, 2.169267653829998]
[7917, 0.079170000000002, 2.169259888233998]
[7918, 0.079180000000002, 2.169252121656998]
[7919, 0.079190000000002, 2.169244354098998]
[7920, 0.07920000000000199, 2.169236585559998]
[7921, 0.07921000000000199, 2.169228816039998]
[7922, 0.07922000000000198, 2.169221045538998]
[7923, 0.07923000000000198, 2.169213274056998]
[7924, 0.07924000000000198, 2.169205501593998]
[7925, 0.07925000000000197, 2.169197728149998]
[7926, 0.07926000000000197, 2.169189953724998]
[7927, 0.07927000000000196, 2.169182178318998]
[7928, 0.07928000000000196, 2.169174401931998]
[7929, 0.07929000000000196, 2.169166624563998]
[7930, 0.07930000000000195, 2.169158846214998]
[7931, 0.07931000000000195, 2.169151066884998]
[7932, 0.07932000000000194, 2.169143286573998]
[7933, 0.07933000000000194, 2.169135505281998]
[7934, 0.07934000000000194, 2.169127723008998]
[7935, 0.07935000000000193, 2.169119939754998]
[7936, 0.07936000000000193, 2.169112155519998]
[7937, 0.07937000000000193, 2.169104370303998]
[7938, 0.07938000000000192, 2.169096584106998]
[7939, 0.07939000000000192, 2.169088796928998]
[7940, 0.07940000000000191, 2.169081008769998]
[7941, 0.07941000000000191, 2.1690732196299978]
[7942, 0.0794200000000019, 2.169065429508998]
[7943, 0.0794300000000019, 2.169057638406998]
[7944, 0.0794400000000019, 2.1690498463239978]
[7945, 0.0794500000000019, 2.169042053259998]
[7946, 0.07946000000000189, 2.169034259214998]
[7947, 0.07947000000000189, 2.169026464188998]
[7948, 0.07948000000000188, 2.169018668181998]
[7949, 0.07949000000000188, 2.169010871193998]
[7950, 0.07950000000000187, 2.169003073224998]
[7951, 0.07951000000000187, 2.168995274274998]
[7952, 0.07952000000000187, 2.168987474343998]
[7953, 0.07953000000000186, 2.168979673431998]
[7954, 0.07954000000000186, 2.168971871538998]
[7955, 0.07955000000000186, 2.168964068664998]
[7956, 0.07956000000000185, 2.168956264809998]
[7957, 0.07957000000000185, 2.168948459973998]
[7958, 0.07958000000000184, 2.168940654156998]
[7959, 0.07959000000000184, 2.168932847358998]
[7960, 0.07960000000000184, 2.168925039579998]
[7961, 0.07961000000000183, 2.168917230819998]
[7962, 0.07962000000000183, 2.168909421078998]
[7963, 0.07963000000000182, 2.1689016103569982]
[7964, 0.07964000000000182, 2.1688937986539982]
[7965, 0.07965000000000182, 2.168885985969998]
[7966, 0.07966000000000181, 2.168878172304998]
[7967, 0.07967000000000181, 2.168870357658998]
[7968, 0.0796800000000018, 2.1688625420319982]
[7969, 0.0796900000000018, 2.1688547254239983]
[7970, 0.0797000000000018, 2.168846907834998]
[7971, 0.0797100000000018, 2.1688390892649982]
[7972, 0.07972000000000179, 2.168831269713998]
[7973, 0.07973000000000179, 2.168823449181998]
[7974, 0.07974000000000178, 2.168815627668998]
[7975, 0.07975000000000178, 2.168807805174998]
[7976, 0.07976000000000177, 2.168799981699998]
[7977, 0.07977000000000177, 2.168792157243998]
[7978, 0.07978000000000177, 2.168784331806998]
[7979, 0.07979000000000176, 2.168776505388998]
[7980, 0.07980000000000176, 2.168768677989998]
[7981, 0.07981000000000175, 2.168760849609998]
[7982, 0.07982000000000175, 2.168753020248998]
[7983, 0.07983000000000175, 2.168745189906998]
[7984, 0.07984000000000174, 2.168737358583998]
[7985, 0.07985000000000174, 2.168729526279998]
[7986, 0.07986000000000174, 2.168721692994998]
[7987, 0.07987000000000173, 2.168713858728998]
[7988, 0.07988000000000173, 2.168706023481998]
[7989, 0.07989000000000172, 2.168698187253998]
[7990, 0.07990000000000172, 2.168690350044998]
[7991, 0.07991000000000172, 2.168682511854998]
[7992, 0.07992000000000171, 2.168674672683998]
[7993, 0.07993000000000171, 2.168666832531998]
[7994, 0.0799400000000017, 2.168658991398998]
[7995, 0.0799500000000017, 2.1686511492849982]
[7996, 0.0799600000000017, 2.168643306189998]
[7997, 0.07997000000000169, 2.1686354621139983]
[7998, 0.07998000000000169, 2.1686276170569982]
[7999, 0.07999000000000168, 2.168619771018998]
[8000, 0.08000000000000168, 2.168611923999998]
[8001, 0.08001000000000168, 2.168604075999998]
[8002, 0.08002000000000167, 2.1685962270189982]
[8003, 0.08003000000000167, 2.1685883770569983]
[8004, 0.08004000000000167, 2.168580526113998]
[8005, 0.08005000000000166, 2.168572674189998]
[8006, 0.08006000000000166, 2.168564821284998]
[8007, 0.08007000000000165, 2.168556967398998]
[8008, 0.08008000000000165, 2.168549112531998]
[8009, 0.08009000000000165, 2.168541256683998]
[8010, 0.08010000000000164, 2.168533399854998]
[8011, 0.08011000000000164, 2.168525542044998]
[8012, 0.08012000000000163, 2.168517683253998]
[8013, 0.08013000000000163, 2.168509823481998]
[8014, 0.08014000000000163, 2.168501962728998]
[8015, 0.08015000000000162, 2.168494100994998]
[8016, 0.08016000000000162, 2.168486238279998]
[8017, 0.08017000000000161, 2.168478374583998]
[8018, 0.08018000000000161, 2.168470509906998]
[8019, 0.08019000000000161, 2.168462644248998]
[8020, 0.0802000000000016, 2.168454777609998]
[8021, 0.0802100000000016, 2.168446909989998]
[8022, 0.0802200000000016, 2.168439041388998]
[8023, 0.08023000000000159, 2.168431171806998]
[8024, 0.08024000000000159, 2.168423301243998]
[8025, 0.08025000000000158, 2.168415429699998]
[8026, 0.08026000000000158, 2.168407557174998]
[8027, 0.08027000000000158, 2.168399683668998]
[8028, 0.08028000000000157, 2.168391809181998]
[8029, 0.08029000000000157, 2.168383933713998]
[8030, 0.08030000000000156, 2.168376057264998]
[8031, 0.08031000000000156, 2.168368179834998]
[8032, 0.08032000000000156, 2.168360301423998]
[8033, 0.08033000000000155, 2.168352422031998]
[8034, 0.08034000000000155, 2.168344541658998]
[8035, 0.08035000000000155, 2.168336660304998]
[8036, 0.08036000000000154, 2.168328777969998]
[8037, 0.08037000000000154, 2.168320894653998]
[8038, 0.08038000000000153, 2.168313010356998]
[8039, 0.08039000000000153, 2.168305125078998]
[8040, 0.08040000000000153, 2.168297238819998]
[8041, 0.08041000000000152, 2.168289351579998]
[8042, 0.08042000000000152, 2.168281463358998]
[8043, 0.08043000000000151, 2.168273574156998]
[8044, 0.08044000000000151, 2.168265683973998]
[8045, 0.0804500000000015, 2.168257792809998]
[8046, 0.0804600000000015, 2.168249900664998]
[8047, 0.0804700000000015, 2.168242007538998]
[8048, 0.0804800000000015, 2.168234113431998]
[8049, 0.08049000000000149, 2.168226218343998]
[8050, 0.08050000000000149, 2.1682183222749982]
[8051, 0.08051000000000148, 2.168210425224998]
[8052, 0.08052000000000148, 2.168202527193998]
[8053, 0.08053000000000148, 2.168194628181998]
[8054, 0.08054000000000147, 2.168186728188998]
[8055, 0.08055000000000147, 2.168178827214998]
[8056, 0.08056000000000146, 2.168170925259998]
[8057, 0.08057000000000146, 2.168163022323998]
[8058, 0.08058000000000146, 2.168155118406998]
[8059, 0.08059000000000145, 2.168147213508998]
[8060, 0.08060000000000145, 2.168139307629998]
[8061, 0.08061000000000144, 2.168131400769998]
[8062, 0.08062000000000144, 2.168123492928998]
[8063, 0.08063000000000144, 2.168115584106998]
[8064, 0.08064000000000143, 2.168107674303998]
[8065, 0.08065000000000143, 2.168099763519998]
[8066, 0.08066000000000143, 2.168091851754998]
[8067, 0.08067000000000142, 2.168083939008998]
[8068, 0.08068000000000142, 2.168076025281998]
[8069, 0.08069000000000141, 2.168068110573998]
[8070, 0.08070000000000141, 2.168060194884998]
[8071, 0.0807100000000014, 2.168052278214998]
[8072, 0.0807200000000014, 2.168044360563998]
[8073, 0.0807300000000014, 2.168036441931998]
[8074, 0.0807400000000014, 2.168028522318998]
[8075, 0.08075000000000139, 2.168020601724998]
[8076, 0.08076000000000139, 2.168012680149998]
[8077, 0.08077000000000138, 2.168004757593998]
[8078, 0.08078000000000138, 2.167996834056998]
[8079, 0.08079000000000137, 2.167988909538998]
[8080, 0.08080000000000137, 2.167980984039998]
[8081, 0.08081000000000137, 2.167973057559998]
[8082, 0.08082000000000136, 2.167965130098998]
[8083, 0.08083000000000136, 2.167957201656998]
[8084, 0.08084000000000136, 2.167949272233998]
[8085, 0.08085000000000135, 2.167941341829998]
[8086, 0.08086000000000135, 2.167933410444998]
[8087, 0.08087000000000134, 2.167925478078998]
[8088, 0.08088000000000134, 2.167917544731998]
[8089, 0.08089000000000134, 2.167909610403998]
[8090, 0.08090000000000133, 2.1679016750949978]
[8091, 0.08091000000000133, 2.167893738804998]
[8092, 0.08092000000000132, 2.167885801533998]
[8093, 0.08093000000000132, 2.1678778632819977]
[8094, 0.08094000000000132, 2.167869924048998]
[8095, 0.08095000000000131, 2.1678619838349977]
[8096, 0.08096000000000131, 2.167854042639998]
[8097, 0.0809700000000013, 2.167846100463998]
[8098, 0.0809800000000013, 2.167838157306998]
[8099, 0.0809900000000013, 2.167830213168998]
[8100, 0.0810000000000013, 2.167822268049998]
[8101, 0.08101000000000129, 2.1678143219499977]
[8102, 0.08102000000000129, 2.1678063748689977]
[8103, 0.08103000000000128, 2.1677984268069976]
[8104, 0.08104000000000128, 2.167790477763998]
[8105, 0.08105000000000127, 2.167782527739998]
[8106, 0.08106000000000127, 2.1677745767349976]
[8107, 0.08107000000000127, 2.1677666247489977]
[8108, 0.08108000000000126, 2.1677586717819977]
[8109, 0.08109000000000126, 2.167750717833998]
[8110, 0.08110000000000125, 2.167742762904998]
[8111, 0.08111000000000125, 2.1677348069949978]
[8112, 0.08112000000000125, 2.167726850103998]
[8113, 0.08113000000000124, 2.167718892231998]
